image_index,beautiful_cat_score,cute_cat_score,lovely_cat_score,charming_cat_score,adorable_cat_score,elegant_cat_score,graceful_cat_score,pretty_cat_score,handsome_cat_score,gorgeous_cat_score,photogenic_cat_score,delightful_cat_score,attractive_cat_score,sweet_cat_score,stunning_cat_score,majestic_cat_score,fluffy_cat_score,playful_cat_score,happy_cat_score,appealing_cat_score,total_score,image_url
74,0.6810162,0.54486144,0.5667788,0.699187,0.35257915,0.8188537,0.205099,0.30977198,0.48740652,0.3772041,0.73541194,0.6273436,0.6900918,0.68158066,0.8335843,0.17660475,0.10798687,0.7615475,0.4783975,0.4988265,10.634132,https://storage.googleapis.com/pretty_cats/image_74.jpg
75,0.6745565,0.268094,0.7163574,0.4951855,0.57414764,0.5402886,0.6454696,0.53505623,0.8519665,0.6255328,0.33750582,0.5813212,0.54325944,0.3829285,0.7622195,0.15607274,0.36458668,0.2963841,0.33257878,0.5553924,10.238904,https://storage.googleapis.com/pretty_cats/image_75.jpg
76,0.98979574,0.93978536,0.9420419,0.89414203,0.9803392,0.79329646,0.4971719,0.82269275,0.86607015,0.9638772,0.9211823,0.8526093,0.7102791,0.95368594,0.992149,0.9272991,0.73678434,0.9191155,0.22338699,0.73739356,16.6631,https://storage.googleapis.com/pretty_cats/image_76.jpg
77,0.95618916,0.7266821,0.46865195,0.911652,0.3729645,0.9016599,0.91158116,0.6181288,0.43671027,0.73316836,0.636117,0.84379506,0.7637561,0.5745305,0.88393074,0.9184365,0.8961218,0.6319231,0.67436516,0.3376018,14.197967,https://storage.googleapis.com/pretty_cats/image_77.jpg
78,0.74101716,0.6112247,0.5817914,0.50141954,0.43497923,0.45512956,0.16280517,0.39250237,0.32776913,0.300892,0.30552247,0.58403116,0.39759848,0.5856863,0.49129957,0.060667284,0.052743748,0.85919183,0.68796253,0.6949019,9.229135,https://storage.googleapis.com/pretty_cats/image_78.jpg
79,0.7852388,0.7900675,0.24031815,0.29386297,0.59364283,0.6017225,0.6374823,0.19017383,0.45535704,0.6225763,0.072908394,0.68535215,0.08285316,0.8878865,0.3942242,0.037696477,0.5497251,0.573294,0.6905758,0.8021757,9.987133,https://storage.googleapis.com/pretty_cats/image_79.jpg
80,0.80966806,0.5589967,0.7109972,0.73713005,0.54417366,0.8582132,0.71168023,0.4179098,0.8131836,0.5458149,0.6468746,0.82958883,0.5872226,0.6585878,0.74042815,0.20737268,0.4869662,0.48630485,0.4255451,0.40165848,12.178316,https://storage.googleapis.com/pretty_cats/image_80.jpg
81,0.946429,0.4328021,0.7428457,0.7072223,0.6858796,0.52521235,0.794507,0.3886416,0.94346994,0.94590265,0.40134498,0.9197058,0.6042215,0.76130843,0.96068704,0.6024801,0.8908274,0.39349154,0.7360965,0.57466656,13.957742,https://storage.googleapis.com/pretty_cats/image_81.jpg
82,0.7212277,0.2510867,0.6028811,0.7144086,0.6178009,0.5798266,0.7363606,0.82216847,0.9547139,0.6330873,0.7537613,0.35396624,0.5869784,0.5164602,0.90526605,0.74002945,0.54066855,0.1387861,0.6498942,0.31448665,12.133858,https://storage.googleapis.com/pretty_cats/image_82.jpg
83,0.35571808,0.11257133,0.5028372,0.29006013,0.4318514,0.5277971,0.7600974,0.22832853,0.8300155,0.32050845,0.398807,0.6016658,0.269989,0.16061467,0.4375747,0.23756003,0.17098033,0.02832112,0.33375296,0.38146254,7.380514,https://storage.googleapis.com/pretty_cats/image_83.jpg
84,0.65473,0.76847875,0.0971924,0.388203,0.3014548,0.8613945,0.51487577,0.122397974,0.01104171,0.19818538,0.027862087,0.26116526,0.01122924,0.37508306,0.26695478,0.022214608,0.5723045,0.7218313,0.098027706,0.46755254,6.742179,https://storage.googleapis.com/pretty_cats/image_84.jpg
85,0.9127546,0.6863311,0.63276607,0.73670334,0.43374726,0.65237206,0.4303942,0.6137594,0.30311742,0.20319812,0.7463358,0.5220923,0.3583868,0.46188566,0.92057896,0.9183559,0.27514797,0.90321654,0.5517454,0.45621055,11.7191,https://storage.googleapis.com/pretty_cats/image_85.jpg
86,0.90525854,0.5350866,0.8381407,0.6588391,0.53346485,0.63438225,0.7957409,0.3198944,0.9007981,0.8464382,0.83656293,0.8990626,0.7503495,0.5767869,0.9300505,0.2522358,0.7969532,0.384277,0.5198379,0.44433355,13.358496,https://storage.googleapis.com/pretty_cats/image_86.jpg
87,0.8036543,0.27477077,0.6875099,0.5184095,0.6232976,0.36734295,0.7742175,0.4545705,0.8053815,0.47942084,0.8564072,0.7195542,0.6362838,0.47551396,0.82576436,0.61497545,0.63042367,0.24422005,0.7616237,0.5689889,12.12233,https://storage.googleapis.com/pretty_cats/image_87.jpg
88,0.29456127,0.17674126,0.731906,0.43393838,0.61910933,0.1941836,0.36910185,0.45615518,0.4162784,0.10547532,0.7743685,0.61620396,0.5925874,0.13790168,0.7741761,0.14641686,0.107620336,0.6447552,0.42218634,0.5462234,8.559891,https://storage.googleapis.com/pretty_cats/image_88.jpg
89,0.6659683,0.52930045,0.45903635,0.5122799,0.5184028,0.579472,0.8094531,0.21200763,0.80175126,0.4928465,0.34463382,0.7444427,0.3278898,0.68736607,0.33395025,0.15793298,0.5901215,0.45879763,0.8238392,0.5867074,10.636199,https://storage.googleapis.com/pretty_cats/image_89.jpg
90,0.17498173,0.20599818,0.2177869,0.101437576,0.06671404,0.16164282,0.1918352,0.03431897,0.11352411,0.03747473,0.021391435,0.3195057,0.1048022,0.08972094,0.0142497225,0.030234825,0.2754661,0.09079845,0.20358287,0.46035996,2.9158263,https://storage.googleapis.com/pretty_cats/image_90.jpg
91,0.7231014,0.3076846,0.8739644,0.68426156,0.5271373,0.31553656,0.46194488,0.30237097,0.71921337,0.26472947,0.38708243,0.7791128,0.5712248,0.28788942,0.85554147,0.34998778,0.61101896,0.31520504,0.7809204,0.55561936,10.673547,https://storage.googleapis.com/pretty_cats/image_91.jpg
92,0.9273048,0.28567195,0.5013795,0.61192113,0.4163484,0.9532159,0.96644765,0.2344077,0.96202886,0.71886086,0.7034468,0.85616755,0.8767224,0.3622022,0.7765031,0.9874636,0.9713756,0.12146413,0.58021176,0.6850316,13.498177,https://storage.googleapis.com/pretty_cats/image_92.jpg
93,0.89994377,0.40018335,0.7053186,0.8313424,0.5011945,0.89412105,0.9346131,0.74058425,0.5628045,0.68506086,0.86729616,0.648738,0.782381,0.5453335,0.79717374,0.6306787,0.4677311,0.26375642,0.8414685,0.59766656,13.597392,https://storage.googleapis.com/pretty_cats/image_93.jpg
94,0.5866445,0.5076288,0.5562579,0.31524086,0.59214157,0.81498957,0.72885424,0.531084,0.9016883,0.81111264,0.044956453,0.60893387,0.08944466,0.65925354,0.7193424,0.10135589,0.44785032,0.18258119,0.5820067,0.43779534,10.219162,https://storage.googleapis.com/pretty_cats/image_94.jpg
95,0.50000286,0.18579799,0.33499467,0.3429153,0.26690966,0.3666305,0.76782763,0.38248107,0.5779407,0.26095444,0.3522096,0.24703643,0.2996857,0.10607879,0.63024193,0.4732131,0.65435827,0.018930402,0.11167302,0.55393517,7.433817,https://storage.googleapis.com/pretty_cats/image_95.jpg
96,0.95224327,0.5994641,0.68567616,0.8159213,0.8776135,0.76653165,0.58724934,0.8520517,0.85161114,0.95752454,0.7721312,0.81261766,0.7000745,0.87559474,0.9925012,0.3033524,0.5247158,0.744772,0.6361734,0.5651614,14.87298,https://storage.googleapis.com/pretty_cats/image_96.jpg
97,0.79027593,0.7280883,0.92037886,0.7116462,0.2675782,0.57313484,0.5364438,0.28024304,0.8028933,0.5308954,0.6752662,0.96742487,0.55614674,0.6671341,0.7983585,0.61145216,0.60365856,0.52125317,0.674767,0.591308,12.808347,https://storage.googleapis.com/pretty_cats/image_97.jpg
98,0.91233706,0.68037486,0.46415576,0.69242716,0.8238676,0.62921095,0.7732535,0.60428035,0.6366576,0.88672936,0.633961,0.6630407,0.53802574,0.67083406,0.84253144,0.1961261,0.6336702,0.19336626,0.27426708,0.7787755,12.527891,https://storage.googleapis.com/pretty_cats/image_98.jpg
99,0.8900087,0.5799065,0.90255946,0.7937543,0.41165584,0.97359663,0.8469314,0.2781289,0.8078135,0.74184865,0.3955582,0.9159449,0.7141661,0.7249669,0.8252588,0.22096565,0.19612761,0.34299693,0.74239624,0.38690415,12.691489,https://storage.googleapis.com/pretty_cats/image_99.jpg
100,0.9584896,0.8628113,0.51166755,0.6016283,0.91066074,0.16809356,0.8174228,0.415481,0.13987277,0.8183331,0.6221343,0.9613969,0.7001069,0.9190547,0.7903057,0.4494691,0.9726486,0.9661365,0.9638935,0.888897,14.438505,https://storage.googleapis.com/pretty_cats/image_100.jpg
101,0.87119085,0.5267793,0.8123358,0.72890365,0.59233505,0.8022613,0.67746365,0.36574998,0.69295007,0.7771856,0.2729142,0.7177169,0.35750443,0.60468984,0.9385617,0.18434125,0.41978872,0.6866931,0.38293663,0.583304,11.995605,https://storage.googleapis.com/pretty_cats/image_101.jpg
102,0.8940672,0.7203006,0.51810664,0.77320063,0.3119101,0.79936063,0.598304,0.22214298,0.04134312,0.60228455,0.1670623,0.8942139,0.15200545,0.9090291,0.5492818,0.0045498204,0.8295023,0.91753,0.36893088,0.43255347,10.705679,https://storage.googleapis.com/pretty_cats/image_102.jpg
103,0.5525661,0.80984557,0.33344007,0.39829627,0.5343876,0.89205205,0.64409566,0.5663132,0.044858444,0.37733853,0.061491482,0.45494318,0.06807913,0.7272572,0.5430214,0.2582306,0.42381382,0.9265751,0.4872078,0.3829249,9.486737,https://storage.googleapis.com/pretty_cats/image_103.jpg
104,0.51442605,0.5742688,0.54026216,0.57612884,0.39522856,0.25819007,0.23169364,0.3791467,0.31984127,0.20378798,0.1981481,0.31773835,0.12674738,0.38865608,0.78724676,0.051876985,0.22264762,0.2288815,0.031561818,0.22770737,6.574187,https://storage.googleapis.com/pretty_cats/image_104.jpg
105,0.87467563,0.21108852,0.83553886,0.5890397,0.6686851,0.048502866,0.7478139,0.83875376,0.98680043,0.9403981,0.3137589,0.6703668,0.6579931,0.8572255,0.85656714,0.06900202,0.9111016,0.045064427,0.53802997,0.33382258,11.994227,https://storage.googleapis.com/pretty_cats/image_105.jpg
106,0.9429143,0.8898011,0.8878973,0.7562387,0.9788244,0.13772014,0.57762665,0.91392565,0.89132226,0.95352817,0.7241942,0.710338,0.674965,0.8669364,0.97982925,0.9049035,0.9473103,0.64089227,0.2881241,0.6851028,15.352394,https://storage.googleapis.com/pretty_cats/image_106.jpg
107,0.7870157,0.6283945,0.9183074,0.52882284,0.65334076,0.7352237,0.28089368,0.17022924,0.3127651,0.58013886,0.5994979,0.948186,0.5683447,0.6140867,0.34693834,0.2673798,0.27924386,0.89053047,0.78067714,0.5027571,11.392773,https://storage.googleapis.com/pretty_cats/image_107.jpg
108,0.919163,0.57104677,0.9421969,0.8221668,0.6478004,0.28958473,0.50243044,0.9670037,0.4538797,0.9417718,0.7820669,0.9177818,0.9316728,0.89925176,0.879132,0.8979799,0.97137624,0.89543045,0.8338146,0.37600848,15.44156,https://storage.googleapis.com/pretty_cats/image_108.jpg
109,0.8958529,0.83106434,0.84238255,0.47796345,0.8482577,0.51224464,0.83639497,0.41984448,0.27348307,0.714337,0.39471534,0.97409475,0.26758268,0.9169414,0.775976,0.15338835,0.54528004,0.9834886,0.94861764,0.7456347,13.357546,https://storage.googleapis.com/pretty_cats/image_109.jpg
110,0.590038,0.7096915,0.9195281,0.30651245,0.8135085,0.11346404,0.27929837,0.59566164,0.28734583,0.2361345,0.3512476,0.79182297,0.41659498,0.7865108,0.10728284,0.36419836,0.41670066,0.92708254,0.9510365,0.57058656,10.5342455,https://storage.googleapis.com/pretty_cats/image_110.jpg
111,0.74402916,0.38037992,0.703011,0.59900284,0.7235903,0.3368089,0.66416097,0.6223661,0.8810686,0.5951424,0.757455,0.66674095,0.53861356,0.7248752,0.8842479,0.24566351,0.6141924,0.31842223,0.4142179,0.2829413,11.696929,https://storage.googleapis.com/pretty_cats/image_111.jpg
112,0.35861582,0.2517702,0.6602353,0.42739388,0.21171494,0.70360994,0.4358832,0.23559546,0.8949325,0.22713701,0.26089042,0.6601206,0.33912235,0.28824654,0.42509288,0.22231968,0.33611226,0.059743725,0.50473964,0.15936963,7.6626463,https://storage.googleapis.com/pretty_cats/image_112.jpg
113,0.8524014,0.59210014,0.25704795,0.6540968,0.27931872,0.5544841,0.5262282,0.222352,0.14052068,0.4102527,0.0836006,0.7707362,0.18039186,0.4637132,0.42072326,0.19329783,0.5469504,0.6931598,0.561723,0.4616851,8.864784,https://storage.googleapis.com/pretty_cats/image_113.jpg
114,0.30184656,0.2522671,0.70714796,0.31135163,0.4357927,0.13794725,0.2519427,0.39578122,0.84879553,0.1991817,0.58012855,0.4552601,0.30449268,0.5918914,0.42361173,0.15905839,0.27073586,0.035960022,0.097944096,0.21346748,6.974605,https://storage.googleapis.com/pretty_cats/image_114.jpg
115,0.85973006,0.7465889,0.8692702,0.83590835,0.91152245,0.115622886,0.5195104,0.9350235,0.90595794,0.62226206,0.8908767,0.7708218,0.8900899,0.9358122,0.886774,0.5997457,0.6664908,0.8418813,0.8669317,0.4119141,15.082734,https://storage.googleapis.com/pretty_cats/image_115.jpg
116,0.7643221,0.6826783,0.36474088,0.45520616,0.26989916,0.96670926,0.64615285,0.36114448,0.21395817,0.3495748,0.23048511,0.79826665,0.38939005,0.40235955,0.42710778,0.51283026,0.4341703,0.9018395,0.78939867,0.7560077,10.716242,https://storage.googleapis.com/pretty_cats/image_116.jpg
117,0.60552436,0.40148154,0.32724994,0.5930851,0.42383343,0.7475047,0.66405416,0.5239085,0.46997443,0.3572828,0.2966065,0.14326283,0.2573059,0.29656312,0.9395583,0.3422374,0.8106447,0.05107719,0.13904163,0.45746994,8.847667,https://storage.googleapis.com/pretty_cats/image_117.jpg
118,0.5216549,0.40855283,0.33878687,0.478159,0.53547937,0.6196385,0.457203,0.05531085,0.13748316,0.4081662,0.0429308,0.4421086,0.04910086,0.13078721,0.20054056,0.05129849,0.53889227,0.04054378,0.043830417,0.5177095,6.018177,https://storage.googleapis.com/pretty_cats/image_118.jpg
119,0.6555432,0.7624313,0.8062428,0.75083226,0.82632756,0.23133124,0.63911337,0.54001385,0.7715606,0.5606398,0.820382,0.89667857,0.7309521,0.71192324,0.8213499,0.24356863,0.5925257,0.8421312,0.73360056,0.5528453,13.489994,https://storage.googleapis.com/pretty_cats/image_119.jpg
120,0.35715356,0.20393935,0.23797762,0.5624375,0.21246715,0.35737738,0.71369165,0.6241835,0.6224871,0.16340998,0.3637758,0.17422059,0.111219145,0.19968753,0.83704585,0.42376634,0.44295087,0.087858714,0.3115594,0.26683947,7.2740474,https://storage.googleapis.com/pretty_cats/image_120.jpg
121,0.47500312,0.11598418,0.4734442,0.26689622,0.5394628,0.18361335,0.42954016,0.3674396,0.80820173,0.26875958,0.5733024,0.62038714,0.36103624,0.3910793,0.4879579,0.15211684,0.28592774,0.146786,0.34328327,0.51237375,7.802596,https://storage.googleapis.com/pretty_cats/image_121.jpg
122,0.8210335,0.65187836,0.10961639,0.5708772,0.5675542,0.5343923,0.8756133,0.6949678,0.1540583,0.24298893,0.35443002,0.5367706,0.21154404,0.50462425,0.40104392,0.43209803,0.7409743,0.5172532,0.69784665,0.45696256,10.076528,https://storage.googleapis.com/pretty_cats/image_122.jpg
123,0.95152247,0.92759603,0.8806771,0.82741857,0.97277063,0.1471976,0.36739132,0.6876177,0.5890392,0.8597907,0.83541065,0.91760105,0.52548957,0.9673885,0.93496436,0.07808777,0.513901,0.84090537,0.54195625,0.49856043,13.865286,https://storage.googleapis.com/pretty_cats/image_123.jpg
124,0.91678053,0.93725765,0.92438376,0.75820726,0.9255518,0.70825714,0.7089487,0.5011153,0.20624039,0.71697044,0.47119665,0.9407535,0.2743947,0.928517,0.9273387,0.2507515,0.68704873,0.9529068,0.941492,0.63807845,14.316192,https://storage.googleapis.com/pretty_cats/image_124.jpg
125,0.7689935,0.20829654,0.37140375,0.31934646,0.67066133,0.5065843,0.64153033,0.41069856,0.48738796,0.68407446,0.46832517,0.44034514,0.61353326,0.319994,0.46195722,0.52961314,0.8394522,0.10428385,0.45517966,0.76141477,10.063075,https://storage.googleapis.com/pretty_cats/image_125.jpg
126,0.7570883,0.86432964,0.88131756,0.49849796,0.92162544,0.0382448,0.23684841,0.69562805,0.50221825,0.6103197,0.62979287,0.7373928,0.18914227,0.9131275,0.7436719,0.08627941,0.41005152,0.6791355,0.41269428,0.4587626,11.266169,https://storage.googleapis.com/pretty_cats/image_126.jpg
127,0.8737975,0.47375473,0.72038937,0.7549231,0.67887485,0.463763,0.8046884,0.5056355,0.94238406,0.89632833,0.6786556,0.79613614,0.6907901,0.73584193,0.9573134,0.60781324,0.4455465,0.38070184,0.73726934,0.3782321,13.522839,https://storage.googleapis.com/pretty_cats/image_127.jpg
128,0.9638223,0.78224885,0.7328932,0.96699345,0.61574155,0.9877581,0.93850255,0.6973356,0.28050667,0.77225804,0.54590756,0.5703435,0.19885486,0.707849,0.8898017,0.7255149,0.91435176,0.9226477,0.649259,0.24735908,14.109948,https://storage.googleapis.com/pretty_cats/image_128.jpg
129,0.97146016,0.94216937,0.90924597,0.9465455,0.9736562,0.16088332,0.5706814,0.9115698,0.81092995,0.967176,0.9187878,0.9195597,0.7478379,0.95061255,0.99095285,0.4573412,0.91295457,0.7833476,0.3622022,0.4530326,15.660948,https://storage.googleapis.com/pretty_cats/image_129.jpg
130,0.9325639,0.4680084,0.7186677,0.3399316,0.40836063,0.3285854,0.8335603,0.14547445,0.8409658,0.733557,0.3114923,0.8948822,0.6030291,0.90289676,0.76232004,0.5142359,0.5039143,0.66215414,0.07250166,0.78837544,11.765478,https://storage.googleapis.com/pretty_cats/image_130.jpg
131,0.71845394,0.2911426,0.55529016,0.49086577,0.30333868,0.75320685,0.5300569,0.3491044,0.73973686,0.25131667,0.55535936,0.71303684,0.44258708,0.4604846,0.75290185,0.42513293,0.2787163,0.3877669,0.6771063,0.31571454,9.99132,https://storage.googleapis.com/pretty_cats/image_131.jpg
132,0.8176681,0.38021448,0.7376582,0.6305224,0.51029676,0.72750384,0.6805142,0.7642087,0.90217227,0.7130153,0.5865455,0.6469291,0.53210557,0.51466566,0.8254383,0.46901336,0.20321977,0.47125983,0.742224,0.46537513,12.32055,https://storage.googleapis.com/pretty_cats/image_132.jpg
133,0.35332882,0.2943877,0.7892626,0.27893952,0.10525544,0.6363248,0.4249106,0.57037383,0.54575527,0.2849109,0.5124181,0.49963236,0.40028772,0.41265267,0.7561325,0.3878121,0.17041576,0.6406758,0.73345184,0.29116625,9.088095,https://storage.googleapis.com/pretty_cats/image_133.jpg
134,0.94577575,0.30061722,0.5972418,0.81758726,0.58253837,0.1692905,0.53239477,0.19090192,0.6089357,0.54890394,0.7377664,0.81378704,0.37543854,0.5819528,0.7650415,0.14208885,0.8107172,0.6141965,0.7192662,0.53868276,11.393126,https://storage.googleapis.com/pretty_cats/image_134.jpg
135,0.74571276,0.710764,0.88598305,0.7306864,0.31833822,0.9646845,0.4551021,0.3745092,0.66384476,0.583964,0.46742767,0.9446694,0.6095123,0.70427614,0.41867182,0.24470444,0.23504186,0.872081,0.5417129,0.4453194,11.917005,https://storage.googleapis.com/pretty_cats/image_135.jpg
136,0.3657823,0.23328443,0.72121274,0.4193939,0.5825629,0.7332874,0.71079296,0.41668493,0.95566744,0.7277303,0.19907221,0.19716865,0.35877815,0.15551634,0.9589827,0.5560135,0.20921712,0.032254666,0.08928154,0.1701953,8.792878,https://storage.googleapis.com/pretty_cats/image_136.jpg
137,0.72315294,0.4399081,0.19626567,0.23855643,0.2666425,0.8855741,0.73346823,0.3941841,0.4452544,0.30551195,0.18847856,0.5746964,0.19216363,0.63481045,0.25649503,0.44599888,0.7156554,0.14624816,0.5350908,0.54421383,8.86237,https://storage.googleapis.com/pretty_cats/image_137.jpg
138,0.9667078,0.38834888,0.71993005,0.9171164,0.8737811,0.36321753,0.89375305,0.7675786,0.94973916,0.9257643,0.8909742,0.85582685,0.8268358,0.82634944,0.9663494,0.5778411,0.9558578,0.29221684,0.7942257,0.539568,15.291982,https://storage.googleapis.com/pretty_cats/image_138.jpg
139,0.6681368,0.37254888,0.4382409,0.43771368,0.2693226,0.75375175,0.5391448,0.3061558,0.88568074,0.29324713,0.35007674,0.51328254,0.31994045,0.50037146,0.66163814,0.29379177,0.355889,0.16875765,0.5229293,0.43213174,9.082751,https://storage.googleapis.com/pretty_cats/image_139.jpg
140,0.74651057,0.59379655,0.52622247,0.6581073,0.5003724,0.09558582,0.7295796,0.42594144,0.6366369,0.7044119,0.35996947,0.6071856,0.29908958,0.66483873,0.7987442,0.11259553,0.63494927,0.40572646,0.28929874,0.40898472,10.198548,https://storage.googleapis.com/pretty_cats/image_140.jpg
141,0.8596051,0.91370404,0.8157233,0.6327603,0.9459752,0.18576595,0.08685538,0.80135834,0.33408514,0.71780306,0.6659989,0.62703145,0.4780672,0.80281204,0.8423712,0.1968244,0.91835415,0.49757102,0.024490714,0.47903526,11.82619,https://storage.googleapis.com/pretty_cats/image_141.jpg
142,0.9067844,0.9527373,0.8423611,0.79427,0.94274044,0.35864562,0.16272588,0.79402393,0.43637994,0.84164065,0.70557034,0.70313996,0.37136415,0.8895311,0.81792915,0.13431574,0.9072103,0.31542784,0.02159034,0.40352002,12.301908,https://storage.googleapis.com/pretty_cats/image_142.jpg
143,0.85513145,0.8689908,0.58945835,0.6740073,0.5997654,0.79925203,0.7311335,0.5017504,0.33035892,0.64282584,0.30654976,0.8715978,0.1393902,0.8308967,0.73122615,0.22730182,0.27959603,0.96901166,0.72400445,0.6067556,12.279003,https://storage.googleapis.com/pretty_cats/image_143.jpg
144,0.59198034,0.6211702,0.38018665,0.6033874,0.7895454,0.32283822,0.7802494,0.602248,0.3908668,0.56645936,0.07541412,0.4603647,0.069756806,0.5158038,0.6348705,0.048554655,0.5696465,0.42244413,0.2200035,0.45382628,9.1196165,https://storage.googleapis.com/pretty_cats/image_144.jpg
